node1,node2,length,startLoc,endLoc,startYear,endYear
21811,8047,0.032754454729325,other,other,2014.4603962302,2014.49315068493
21811,8048,0.032754454729325,other,other,2014.4603962302,2014.49315068493
21442,7680,5.02810000000013,other,other,2014.46505068493,2019.49315068493
21442,7681,5.02810000000013,other,other,2014.46505068493,2019.49315068493
21952,8191,1.02529762749115,other,other,2014.46785305744,2015.49315068493
21952,8192,0.0252976274911525,other,other,2014.46785305744,2014.49315068493
22663,8905,0.0245091401354216,other,other,2014.4686415448,2014.49315068493
22663,8906,0.0245091401354216,other,other,2014.4686415448,2014.49315068493
21495,7734,2.02523483419428,other,other,2014.46930068493,2016.49453551913
21495,7735,3.02385000000014,other,other,2014.46930068493,2017.49315068493
27434,13682,0.0187382923568293,other,other,2014.47441239257,2014.49315068493
27434,13683,0.0187382923568293,other,other,2014.47441239257,2014.49315068493
23360,9600,0.0178152576558332,other,other,2014.47533542728,2014.49315068493
23360,9601,0.0178152576558332,other,other,2014.47533542728,2014.49315068493
22887,9127,0.0166767796412302,other,other,2014.47647390529,2014.49315068493
22887,9128,0.0166767796412302,other,other,2014.47647390529,2014.49315068493
22280,8519,1.01386000000014,other,other,2014.47929068493,2015.49315068493
22280,8520,1.01386000000014,other,other,2014.47929068493,2015.49315068493
26918,13162,3.39085219178091,poland,poland,2014.48038068493,2017.87123287671
26918,13163,4.26756452054801,poland,poland,2014.48038068493,2018.74794520548
19866,6111,0.0126222194591037,other,other,2014.48052846547,2014.49315068493
19866,6112,0.0126222194591037,other,other,2014.48052846547,2014.49315068493
14682,924,0.00983221179841109,other,other,2014.48331847313,2014.49315068493
14682,925,0.00983221179841109,other,other,2014.48331847313,2014.49315068493
22963,9202,0.00971782849814673,other,other,2014.48343285643,2014.49315068493
22963,9203,4.00971782849815,other,other,2014.48343285643,2018.49315068493
19181,5426,7.00937000000014,other,other,2014.48378068493,2021.49315068493
19181,5427,6.01075483419428,other,other,2014.48378068493,2020.49453551913
25876,12116,8.1232282191781,poland,poland,2014.48773068493,2022.61095890411
25876,12117,8.13418712328775,poland,poland,2014.48773068493,2022.62191780822
21649,7888,0.00444000000013389,other,other,2014.48871068493,2014.49315068493
21649,7889,0.00444000000013389,other,other,2014.48871068493,2014.49315068493
16831,3072,0.00355602229331708,other,other,2014.48959466264,2014.49315068493
16831,3073,2.00494085648746,other,other,2014.48959466264,2016.49453551913
14269,513,7.99778000000013,other,other,2014.49537068493,2022.49315068493
14269,514,7.99778000000013,other,other,2014.49537068493,2022.49315068493
24098,10333,3.99345000000013,other,other,2014.49970068493,2018.49315068493
24098,24099,1.84347,other,other,2014.49970068493,2016.34317068493
26606,26607,1.26006784755081,poland,poland,2014.50073283738,2015.76080068493
26606,26616,0.00824784755081254,poland,poland,2014.50073283738,2014.50898068493
18920,5167,4.99065000000014,other,other,2014.50250068493,2019.49315068493
18920,5168,4.99065000000014,other,other,2014.50250068493,2019.49315068493
14012,259,2.98997000000013,other,other,2014.50318068493,2017.49315068493
14012,260,2.98997000000013,other,other,2014.50318068493,2017.49315068493
18400,18401,2.77093,other,other,2014.50347068493,2017.27440068493
18400,18402,2.69564,other,other,2014.50347068493,2017.19911068493
26616,26617,0.702819999999999,poland,poland,2014.50898068493,2015.21180068493
26616,26618,1.28971,poland,poland,2014.50898068493,2015.79869068493
16038,2280,1.98180483419427,other,other,2014.51273068493,2016.49453551913
16038,2281,2.98042000000013,other,other,2014.51273068493,2017.49315068493
23047,9291,2.97592000000013,other,other,2014.51723068493,2017.49315068493
23047,9292,3.97592000000013,other,other,2014.51723068493,2018.49315068493
25015,11253,1.97716483419428,other,other,2014.51737068493,2016.49453551913
25015,11254,2.97578,other,other,2014.51737068493,2017.49315068493
26399,12640,3.97386,other,other,2014.51929068493,2018.49315068493
26399,12641,3.97386,other,other,2014.51929068493,2018.49315068493
14809,1052,2.97196000000013,other,other,2014.52119068493,2017.49315068493
14809,1053,2.97196000000013,other,other,2014.52119068493,2017.49315068493
20303,6549,5.97057483419427,other,other,2014.52396068493,2020.49453551913
20303,6550,5.97057483419427,other,other,2014.52396068493,2020.49453551913
25831,12074,3.9615,other,other,2014.53165068493,2018.49315068493
25831,25832,1.93820179321214,other,other,2014.53165068493,2016.46985247814
26748,26749,1.37632304685405,poland,poland,2014.54002763808,2015.91635068493
26748,26758,0.00278304685405573,poland,poland,2014.54002763808,2014.54281068493
19245,5492,3.7642986301371,poland,poland,2014.54255068493,2018.30684931507
19245,19246,8.53285883903345,poland,poland,2014.54255068493,2023.07540952396
26758,26759,2.18123,poland,poland,2014.54281068493,2016.72404068493
26758,26761,0.224270000000001,poland,poland,2014.54281068493,2014.76708068493
25165,11408,1.95040483419428,other,other,2014.54413068493,2016.49453551913
25165,11409,2.94902000000014,other,other,2014.54413068493,2017.49315068493
18934,18935,3.93159122357688,other,other,2014.54913068493,2018.48072190851
18934,18936,0.30613,other,other,2014.54913068493,2014.85526068493
24947,11190,5.94537483419428,other,other,2014.54916068493,2020.49453551913
24947,24948,0.403490000000001,other,other,2014.54916068493,2014.95265068493
21575,21576,1.90691179260239,other,other,2014.56051068493,2016.46742247753
21575,21577,1.93022191357904,other,other,2014.56051068493,2016.49073259851
26582,12827,3.15068497513948e-06,poland,poland,2014.56164068493,2014.56164383562
26582,26583,2.67602,poland,poland,2014.56164068493,2017.23766068493
17231,3471,0.928850000000001,other,other,2014.56430068493,2015.49315068493
17231,3472,0.928850000000001,other,other,2014.56430068493,2015.49315068493
26904,26905,2.3432,poland,poland,2014.56514068493,2016.90834068493
26904,26906,0.234788399190808,poland,poland,2014.56514068493,2014.79992908412
22283,22284,0.918754208911047,other,other,2014.56595068493,2015.48470489384
22283,22285,0.915547560145079,other,other,2014.56595068493,2015.48149824508
26576,12819,1.74498696534167,poland,poland,2014.56922068493,2016.31420765027
26576,12820,0.874614931506791,poland,poland,2014.56922068493,2015.44383561644
27095,27096,2.59773021221251,poland,poland,2014.57077047272,2017.16850068493
27095,27099,0.0127577571518103,poland,poland,2014.57077047272,2014.58352822987
26578,12822,0.035633967771421,poland,poland,2014.57258521031,2014.60821917808
26578,12823,2.87672985818242,poland,poland,2014.57258521031,2017.44931506849
19094,5341,6.91286000000013,other,other,2014.58029068493,2021.49315068493
19094,5342,6.91286000000013,other,other,2014.58029068493,2021.49315068493
27099,13344,0.0109923180744147,poland,poland,2014.58352822987,2014.59452054795
27099,13345,7.635649852321,poland,poland,2014.58352822987,2022.21917808219
23295,23296,0.608440000000002,other,other,2014.58436068493,2015.19280068493
23295,23298,1.26347,other,other,2014.58436068493,2015.84783068493
14798,1041,3.47815301369866,poland,poland,2014.58486068493,2018.06301369863
14798,1042,3.15212561643835,poland,poland,2014.58486068493,2017.73698630137
22814,9051,6.13383079047848,poland,poland,2014.58748068493,2020.72131147541
22814,22815,1.80264,poland,poland,2014.58748068493,2016.39012068493
21264,7509,0.0595441095891402,poland,poland,2014.59251068493,2014.65205479452
21264,7510,0.74721534246585,poland,poland,2014.59251068493,2015.3397260274
26300,12540,7.30018972602736,poland,poland,2014.59570068493,2021.89589041096
26300,12541,6.33872554457682,poland,poland,2014.59570068493,2020.93442622951
17128,3369,2.89601000000014,other,other,2014.59714068493,2017.49315068493
17128,3370,2.89601000000014,other,other,2014.59714068493,2017.49315068493
24335,10570,2.87179000000013,other,other,2014.62136068493,2017.49315068493
24335,10571,4.87179000000013,other,other,2014.62136068493,2019.49315068493
27093,13338,0.793207671232992,poland,poland,2014.62323068493,2015.41643835616
27093,13339,0.908276164383594,poland,poland,2014.62323068493,2015.53150684932
23150,9391,8.59096767123295,other,poland,2014.62547068493,2023.21643835616
23150,9392,0.86768,other,other,2014.62547068493,2015.49315068493
20139,6384,8.04401109589053,poland,poland,2014.63818068493,2022.68219178082
20139,6385,8.04675082191788,poland,poland,2014.63818068493,2022.68493150685
24284,10517,2.85241000000013,other,other,2014.64074068493,2017.49315068493
24284,24285,0.881019999999999,other,other,2014.64074068493,2015.52176068493
25492,11731,5.85373483419428,other,other,2014.64080068493,2020.49453551913
25492,11732,5.85373483419428,other,other,2014.64080068493,2020.49453551913
25739,11984,3.85154000000013,other,other,2014.64161068493,2018.49315068493
25739,11985,3.85154000000013,other,other,2014.64161068493,2018.49315068493
25768,12014,1.84542483419428,other,other,2014.64911068493,2016.49453551913
25768,12015,2.84404000000013,other,other,2014.64911068493,2017.49315068493
26948,26949,2.26864,poland,poland,2014.64985068493,2016.91849068493
26948,26950,1.51148,poland,poland,2014.64985068493,2016.16133068493
25802,12044,3.83821000000013,other,other,2014.65494068493,2018.49315068493
25802,12045,6.83821000000013,other,other,2014.65494068493,2021.49315068493
25196,11437,3.82475000000014,other,other,2014.66840068493,2018.49315068493
25196,11438,5.82613483419428,other,other,2014.66840068493,2020.49453551913
24187,10421,3.82296000000013,other,other,2014.67019068493,2018.49315068493
24187,24188,3.79453788147453,other,other,2014.67019068493,2018.46472856641
25333,11571,6.81893000000014,other,other,2014.67422068493,2021.49315068493
25333,25334,1.43104,other,other,2014.67422068493,2016.10526068493
26646,12888,6.31476259375715,poland,poland,2014.67704068493,2020.99180327869
26646,26647,1.12165,poland,poland,2014.67704068493,2015.79869068493
19769,6014,8.80904027397255,other,poland,2014.68137068493,2023.4904109589
19769,6015,3.81178000000014,other,other,2014.68137068493,2018.49315068493
26012,26013,0.355642808489076,poland,poland,2014.68937787644,2015.04502068493
26012,26029,0.00205280848907563,poland,poland,2014.68937787644,2014.69143068493
26029,12269,5.47796822217239,poland,poland,2014.69143068493,2020.1693989071
26029,26030,0.306756919444972,poland,poland,2014.69143068493,2014.99818760438
24071,24072,0.839108787085259,other,other,2014.69423189785,2015.53334068493
24071,24077,0.00523878708525416,other,other,2014.69423189785,2014.69947068493
24077,24078,1.05978,other,other,2014.69947068493,2015.75925068493
24077,24080,1.34299,other,other,2014.69947068493,2016.04246068493
15864,2104,1.79034483419428,other,other,2014.70419068493,2016.49453551913
15864,2105,2.78896000000014,other,other,2014.70419068493,2017.49315068493
25916,25917,1.09278,poland,poland,2014.70455068493,2015.79733068493
25916,25919,0.353259999999999,poland,poland,2014.70455068493,2015.05781068493
24097,10331,3.78858000000013,other,other,2014.70457068493,2018.49315068493
24097,10332,3.78858000000013,other,other,2014.70457068493,2018.49315068493
25068,11310,3.78819000000014,other,other,2014.70496068493,2018.49315068493
25068,11311,3.78819000000014,other,other,2014.70496068493,2018.49315068493
26369,12612,7.6348950684932,poland,poland,2014.70757068493,2022.34246575342
26369,12613,8.55270328767135,poland,poland,2014.70757068493,2023.2602739726
22016,8257,2.78429000000013,other,other,2014.70886068493,2017.49315068493
22016,22017,3.74720062971414,other,other,2014.70886068493,2018.45606131465
22842,9080,0.991328904109611,poland,poland,2014.71278068493,2015.70410958904
22842,22843,0.79271,poland,poland,2014.71278068493,2015.50549068493
16001,2243,2.77396000000014,other,other,2014.71919068493,2017.49315068493
16001,2244,2.77396000000014,other,other,2014.71919068493,2017.49315068493
22776,9014,5.77366483419428,other,other,2014.72087068493,2020.49453551913
22776,9015,5.77366483419428,other,other,2014.72087068493,2020.49453551913
20042,20043,0.683410105710699,poland,poland,2014.72766057922,2015.41107068493
20042,20045,0.0102401057107002,poland,poland,2014.72766057922,2014.73790068493
15927,2168,3.75747000000014,other,other,2014.73568068493,2018.49315068493
15927,2169,3.75747000000014,other,other,2014.73568068493,2018.49315068493
27056,27057,4.47279608310867,poland,poland,2014.73695580068,2019.20975188378
27056,27058,0.0220466080470771,poland,poland,2014.73695580068,2014.75900240872
20045,6290,4.6703184931507,poland,poland,2014.73790068493,2019.40821917808
20045,6291,0.40730479452052,poland,poland,2014.73790068493,2015.14520547945
19186,5431,2.75480000000014,other,other,2014.73835068493,2017.49315068493
19186,5432,5.75618483419428,other,other,2014.73835068493,2020.49453551913
26743,26744,5.36906999999999,poland,poland,2014.74960068493,2020.11867068493
26743,26745,2.40141,poland,poland,2014.74960068493,2017.15101068493
17058,3300,3.73614000000014,other,other,2014.75701068493,2018.49315068493
17058,3301,2.73614000000014,other,other,2014.75701068493,2017.49315068493
27058,27059,0.0366018411987028,poland,poland,2014.75900240872,2014.79560424992
27058,27061,0.763577696795661,poland,poland,2014.75900240872,2015.52258010552
15860,2099,6.73258000000013,other,other,2014.76057068493,2021.49315068493
15860,15861,4.26855,other,other,2014.76057068493,2019.02912068493
26761,26762,2.97079,poland,poland,2014.76708068493,2017.73787068493
26761,26763,1.47488,poland,poland,2014.76708068493,2016.24196068493
25301,11539,7.46296575342468,other,poland,2014.77265068493,2022.23561643836
25301,25302,1.07949,other,other,2014.77265068493,2015.85214068493
16030,2270,2.71370000000014,other,other,2014.77945068493,2017.49315068493
16030,2271,3.71370000000014,other,other,2014.77945068493,2018.49315068493
26534,26535,3.21869,poland,poland,2014.78499068493,2018.00368068493
26534,26536,3.6647,poland,poland,2014.78499068493,2018.44969068493
24387,10623,6.70671000000013,other,other,2014.78644068493,2021.49315068493
24387,24388,1.98256,other,other,2014.78644068493,2016.76900068493
22968,9208,4.89516054794524,poland,poland,2014.79251068493,2019.68767123288
22968,9209,4.95269479452065,poland,poland,2014.79251068493,2019.74520547945
27059,13302,2.70576561309198,poland,poland,2014.79560424992,2017.50136986301
27059,27060,0.00319614958085879,poland,poland,2014.79560424992,2014.7988003995
21000,7244,4.69446,other,other,2014.79869068493,2019.49315068493
21000,7245,4.69446,other,other,2014.79869068493,2019.49315068493
27060,13303,0.00941877857970042,poland,poland,2014.7988003995,2014.80821917808
27060,13304,4.32174754570299,poland,poland,2014.7988003995,2019.12054794521
20050,20051,0.931752711885387,poland,poland,2014.79930497946,2015.73105769135
20050,20052,0.00556570547093216,poland,poland,2014.79930497946,2014.80487068493
26906,26907,0.0321516008091933,poland,poland,2014.79992908412,2014.83208068493
26906,26912,0.000936160323647073,poland,poland,2014.79992908412,2014.80086524445
26912,26913,0.655505440485541,poland,poland,2014.80086524445,2015.45637068493
26912,26916,0.0312154404855463,poland,poland,2014.80086524445,2014.83208068493
18372,4617,0.691590000000136,other,other,2014.80156068493,2015.49315068493
18372,4618,3.69159000000014,other,other,2014.80156068493,2018.49315068493
16133,2371,3.69000000000014,other,other,2014.80315068493,2018.49315068493
16133,2372,3.69000000000014,other,other,2014.80315068493,2018.49315068493
20052,6298,4.20060876712325,poland,poland,2014.80487068493,2019.00547945205
20052,6299,0.956773150685027,poland,poland,2014.80487068493,2015.76164383562
24291,10525,2.68394000000013,other,other,2014.80921068493,2017.49315068493
24291,10526,2.68394000000013,other,other,2014.80921068493,2017.49315068493
27168,13414,3.68072000000014,other,other,2014.81243068493,2018.49315068493
27168,27169,0.248080000000002,other,other,2014.81243068493,2015.06051068493
20101,6347,3.67232000000013,other,other,2014.82083068493,2018.49315068493
20101,20102,1.848,other,other,2014.82083068493,2016.66883068493
25730,11975,6.28185835616442,poland,poland,2014.82773068493,2021.1095890411
25730,25731,1.53988,poland,poland,2014.82773068493,2016.36761068493
26907,26908,0.92896,poland,poland,2014.83208068493,2015.76104068493
26907,26910,2.83168754705097,poland,poland,2014.83208068493,2017.66376823198
26916,13160,2.2994261643835,poland,poland,2014.83208068493,2017.13150684931
26916,13161,2.84189191780822,poland,poland,2014.83208068493,2017.67397260274
16840,3082,1.65268483419428,other,other,2014.84185068493,2016.49453551913
16840,3083,1.65268483419428,other,other,2014.84185068493,2016.49453551913
23671,9913,5.64189182281273,other,other,2014.85264369631,2020.49453551913
23671,23672,0.0260469886184573,other,other,2014.85264369631,2014.87869068493
18936,5184,3.63789000000013,other,other,2014.85526068493,2018.49315068493
18936,18937,0.164200000000001,other,other,2014.85526068493,2015.01946068493
19646,5895,2.62115000000013,other,other,2014.87200068493,2017.49315068493
19646,5896,2.62115000000013,other,other,2014.87200068493,2017.49315068493
25508,11749,2.61644000000014,other,other,2014.87671068493,2017.49315068493
25508,11750,3.61644000000014,other,other,2014.87671068493,2018.49315068493
23672,9914,5.61584483419428,other,other,2014.87869068493,2020.49453551913
23672,9915,4.61446000000014,other,other,2014.87869068493,2019.49315068493
24378,10613,2.60818000000013,other,other,2014.88497068493,2017.49315068493
24378,10614,2.60818000000013,other,other,2014.88497068493,2017.49315068493
25790,12033,1.39187008009593,poland,poland,2014.88955068493,2016.28142076503
25790,12034,1.39187008009593,poland,poland,2014.88955068493,2016.28142076503
27173,13421,4.59886000000014,other,other,2014.89429068493,2019.49315068493
27173,27174,1.0793,other,other,2014.89429068493,2015.97359068493
21938,8177,1.59136483419427,other,other,2014.90317068493,2016.49453551913
21938,8178,2.58998,other,other,2014.90317068493,2017.49315068493
27080,13325,1.24278253911229,poland,poland,2014.90749068493,2016.15027322404
27080,27081,1.47194,poland,poland,2014.90749068493,2016.37943068493
25468,11709,4.58418739197864,other,other,2014.90896329295,2019.49315068493
25468,25469,0.0155373919785013,other,other,2014.90896329295,2014.92450068493
17392,3631,3.58285000000013,other,other,2014.91030068493,2018.49315068493
17392,3632,4.58285000000013,other,other,2014.91030068493,2019.49315068493
23797,10035,3.58139000000013,other,other,2014.91176068493,2018.49315068493
23797,23798,0.805759999999999,other,other,2014.91176068493,2015.71752068493
20036,6280,5.42594301970469,poland,poland,2014.9128547945,2020.33879781421
20036,6281,0.0323506849488915,poland,poland,2014.9128547945,2014.94520547945
20370,6614,8.5524127397261,poland,poland,2014.91334068493,2023.46575342466
20370,6615,8.57433054794519,poland,poland,2014.91334068493,2023.48767123288
26903,13146,2.74091383561649,poland,poland,2014.91388068493,2017.65479452055
26903,13147,1.40579144621615,poland,poland,2014.91388068493,2016.31967213115
20127,6372,3.57219,other,other,2014.92096068493,2018.49315068493
20127,6373,3.57219,other,other,2014.92096068493,2018.49315068493
27078,13323,4.13139383561659,poland,poland,2014.92340068493,2019.05479452055
27078,13324,0.569749999999999,poland,other,2014.92340068493,2015.49315068493
25469,11710,4.56865000000014,other,other,2014.92450068493,2019.49315068493
25469,11711,3.56865000000014,other,other,2014.92450068493,2018.49315068493
19272,5519,5.56746483419428,other,other,2014.92707068493,2020.49453551913
19272,19273,1.81553,other,other,2014.92707068493,2016.74260068493
19770,6016,3.56445000000014,other,other,2014.92870068493,2018.49315068493
19770,6017,3.56445000000014,other,other,2014.92870068493,2018.49315068493
19260,5509,7.77621863013697,poland,poland,2014.93063068493,2022.70684931507
19260,5510,7.73786246575351,poland,poland,2014.93063068493,2022.66849315068
23977,10212,2.55676000000013,other,other,2014.93639068493,2017.49315068493
23977,10213,2.55676000000013,other,other,2014.93639068493,2017.49315068493
25903,12143,1.35583576315604,poland,poland,2014.94471068493,2016.30054644809
25903,12144,5.44326745714498,poland,poland,2014.94471068493,2020.38797814208
23792,10030,3.54295000000013,other,other,2014.95020068493,2018.49315068493
23792,10031,3.54295000000013,other,other,2014.95020068493,2018.49315068493
24948,11191,4.54050000000013,other,other,2014.95265068493,2019.49315068493
24948,24949,4.53228938989498,other,other,2014.95265068493,2019.48494007483
15756,1995,3.53262000000014,other,other,2014.96053068493,2018.49315068493
15756,15757,1.3921,other,other,2014.96053068493,2016.35263068493
26817,26818,0.539208276612452,poland,poland,2014.96912240832,2015.50833068493
26817,26819,0.0250882766124541,poland,poland,2014.96912240832,2014.99421068493
22764,9001,0.520830000000139,other,other,2014.97232068493,2015.49315068493
22764,9002,0.520830000000139,other,other,2014.97232068493,2015.49315068493
21295,7537,1.52149483419428,other,other,2014.97304068493,2016.49453551913
21295,7538,2.52011,other,other,2014.97304068493,2017.49315068493
22444,8684,3.51366000000014,other,other,2014.97949068493,2018.49315068493
22444,8685,3.51366000000014,other,other,2014.97949068493,2018.49315068493
25978,25979,0.367999999999999,poland,poland,2014.98264068493,2015.35064068493
25978,25981,0.392880000000002,poland,poland,2014.98264068493,2015.37552068493
26819,13063,2.79757013698641,poland,poland,2014.99421068493,2017.79178082192
26819,13064,5.82546144621615,poland,poland,2014.99421068493,2020.81967213115
26030,26031,1.05724292161601,poland,poland,2014.99818760438,2016.05543052599
26030,26035,0.0119630805550273,poland,poland,2014.99818760438,2015.01015068493
26883,13128,4.97532025381702,poland,poland,2015.00002221194,2019.97534246575
26883,26884,0.0172084729951649,poland,poland,2015.00002221194,2015.01723068493
18876,18877,0.0310416433092655,other,other,2015.00101904162,2015.03206068493
18876,18878,0.0310416433092655,other,other,2015.00101904162,2015.03206068493
14030,278,3.49013000000014,other,other,2015.00302068493,2018.49315068493
14030,14031,1.03406,other,other,2015.00302068493,2016.03708068493
26035,26036,1.82018,poland,poland,2015.01015068493,2016.83033068493
26035,26037,0.404997142149572,poland,poland,2015.01015068493,2015.41514782708
20381,6626,1.47871483419427,other,other,2015.01582068493,2016.49453551913
20381,6627,2.47733000000013,other,other,2015.01582068493,2017.49315068493
26884,13129,3.67592,poland,poland,2015.01723068493,2018.69315068493
26884,13130,1.74779663747295,poland,poland,2015.01723068493,2016.7650273224
18937,5185,4.47369000000013,other,other,2015.01946068493,2019.49315068493
18937,5186,7.47369000000013,other,other,2015.01946068493,2022.49315068493
22985,9226,0.470580000000133,other,other,2015.02257068493,2015.49315068493
22985,9227,0.470580000000133,other,other,2015.02257068493,2015.49315068493
25969,12209,6.52244618256546,poland,poland,2015.02549902291,2021.54794520548
25969,25970,0.0103416620174919,poland,poland,2015.02549902291,2015.03584068493
18877,5124,3.46109000000013,other,other,2015.03206068493,2018.49315068493
18877,5125,4.46109000000013,other,other,2015.03206068493,2019.49315068493
18878,5126,4.46109000000013,other,other,2015.03206068493,2019.49315068493
18878,5127,3.46109000000013,other,other,2015.03206068493,2018.49315068493
22855,9094,5.04020980687185,poland,poland,2015.03356068493,2020.0737704918
22855,22856,1.20953,poland,poland,2015.03356068493,2016.24309068493
25970,12210,0.45731,poland,other,2015.03584068493,2015.49315068493
25970,12211,0.517583972602679,poland,poland,2015.03584068493,2015.55342465753
25990,12228,4.55501931506844,poland,poland,2015.04498068493,2019.6
25990,12229,2.6536494520549,poland,poland,2015.04498068493,2017.69863013699
26013,26014,1.5805048823598,poland,poland,2015.04502068493,2016.62552556729
26013,26017,0.21740072268004,poland,poland,2015.04502068493,2015.26242140761
25919,25920,3.24081,poland,poland,2015.05781068493,2018.29862068493
25919,25922,1.93741866004862,poland,poland,2015.05781068493,2016.99522934498
27169,13415,3.43264000000014,other,other,2015.06051068493,2018.49315068493
27169,13416,3.43264000000014,other,other,2015.06051068493,2018.49315068493
25527,11769,1.73772576315605,poland,poland,2015.06282068493,2016.80054644809
25527,11770,0.189234109589048,poland,poland,2015.06282068493,2015.25205479452
21340,7586,6.20548109589043,poland,poland,2015.07671068493,2021.28219178082
21340,7587,5.80307073583361,poland,poland,2015.07671068493,2020.87978142077
24830,11070,2.41524000000014,other,other,2015.07791068493,2017.49315068493
24830,11071,7.41524000000014,other,other,2015.07791068493,2022.49315068493
24321,10556,4.41358000000013,other,other,2015.07957068493,2019.49315068493
24321,24322,2.59556952339975,other,other,2015.07957068493,2017.67514020833
18991,5237,5.40968483419427,other,other,2015.08485068493,2020.49453551913
18991,5238,3.40830000000013,other,other,2015.08485068493,2018.49315068493
26514,12760,3.79803082191793,poland,poland,2015.08690068493,2018.88493150685
26514,12761,3.83638698630138,poland,poland,2015.08690068493,2018.92328767123
19958,6202,4.49634986301372,poland,poland,2015.09817068493,2019.59452054795
19958,6203,1.15046319484997,poland,poland,2015.09817068493,2016.24863387978
15042,1283,4.39349,other,other,2015.09966068493,2019.49315068493
15042,1284,4.39349,other,other,2015.09966068493,2019.49315068493
21065,7311,3.38933000000013,other,other,2015.10382068493,2018.49315068493
21065,21066,2.8443,other,other,2015.10382068493,2017.94812068493
21937,8175,1.39014483419427,other,other,2015.10439068493,2016.49453551913
21937,8176,2.38876000000013,other,other,2015.10439068493,2017.49315068493
25121,11363,4.38029000000014,other,other,2015.11286068493,2019.49315068493
25121,11364,4.38029000000014,other,other,2015.11286068493,2019.49315068493
24760,10999,0.372480000000138,other,other,2015.12067068493,2015.49315068493
24760,11000,0.372480000000138,other,other,2015.12067068493,2015.49315068493
26806,13052,2.20383561643849,poland,poland,2015.13315068493,2017.33698630137
26806,26807,1.43515,poland,poland,2015.13315068493,2016.56830068493
22505,8745,0.814934991655591,poland,poland,2015.14396911793,2015.95890410959
22505,8746,0.0231541697379356,poland,poland,2015.14396911793,2015.16712328767
25805,12048,4.34234,other,other,2015.15081068493,2019.49315068493
25805,12049,4.34234,other,other,2015.15081068493,2019.49315068493
24093,24094,3.32430065966057,other,other,2015.15447487509,2018.47877553475
24093,24095,0.0154058098392937,other,other,2015.15447487509,2015.16988068493
25965,12205,1.84476849315083,poland,poland,2015.16345068493,2017.00821917808
25965,25966,0.787289999999999,poland,poland,2015.16345068493,2015.95074068493
23918,10150,2.32880000000013,other,other,2015.16435068493,2017.49315068493
23918,10151,2.32880000000013,other,other,2015.16435068493,2017.49315068493
27052,13297,0.0267518314454023,poland,poland,2015.16502899047,2015.19178082192
27052,13298,3.28428607802086,poland,poland,2015.16502899047,2018.44931506849
24095,10329,3.32327000000014,other,other,2015.16988068493,2018.49315068493
24095,10330,3.32327000000014,other,other,2015.16988068493,2018.49315068493
26898,13143,6.0492973972603,poland,poland,2015.16988068493,2021.21917808219
26898,26899,0.716709999999999,poland,poland,2015.16988068493,2015.88659068493
27085,13331,4.50341191780823,poland,poland,2015.17056068493,2019.67397260274
27085,27086,3.25957,poland,poland,2015.17056068493,2018.43013068493
14367,609,3.31980000000013,other,other,2015.17335068493,2018.49315068493
14367,610,3.31980000000013,other,other,2015.17335068493,2018.49315068493
17136,3378,6.31823000000013,other,other,2015.17492068493,2021.49315068493
17136,3379,6.31823000000013,other,other,2015.17492068493,2021.49315068493
24931,11173,3.31427000000014,other,other,2015.17888068493,2018.49315068493
24931,11174,4.31427000000014,other,other,2015.17888068493,2019.49315068493
19764,6010,1.31071483419428,other,other,2015.18382068493,2016.49453551913
19764,6011,1.31071483419428,other,other,2015.18382068493,2016.49453551913
23296,9536,2.30035,other,other,2015.19280068493,2017.49315068493
23296,23297,0.277445808208707,other,other,2015.19280068493,2015.47024649314
20341,20342,2.27239906675575,other,other,2015.19346068493,2017.46585975169
20341,20343,3.28148315397353,other,other,2015.19346068493,2018.4749438389
26365,12609,3.28935000000013,other,other,2015.20380068493,2018.49315068493
26365,26366,2.25887803630413,other,other,2015.20380068493,2017.46267872124
21587,7824,4.28452000000013,other,other,2015.20863068493,2019.49315068493
21587,21588,0.929169999999999,other,other,2015.20863068493,2016.13780068493
26617,12861,0.533404794520653,poland,poland,2015.21180068493,2015.74520547945
26617,12862,2.17724041095896,poland,poland,2015.21180068493,2017.38904109589
26282,26283,2.17606,poland,poland,2015.22509068493,2017.40115068493
26282,26284,0.66581,poland,poland,2015.22509068493,2015.89090068493
27156,13402,3.26422000000014,other,other,2015.22893068493,2018.49315068493
27156,27157,2.09093,other,other,2015.22893068493,2017.31986068493
25855,12094,2.82110136986302,other,poland,2015.25835068493,2018.07945205479
25855,12095,5.23618483419427,other,other,2015.25835068493,2020.49453551913
26017,26018,0.31497927731996,poland,poland,2015.26242140761,2015.57740068493
26017,26024,0.0155992773199607,poland,poland,2015.26242140761,2015.27802068493
26894,13138,1.63568538064223,poland,poland,2015.27415068493,2016.90983606557
26894,26895,0.484950000000001,poland,poland,2015.27415068493,2015.75910068493
24710,10948,3.21785000000013,other,other,2015.27530068493,2018.49315068493
24710,10949,4.21785000000013,other,other,2015.27530068493,2019.49315068493
26024,12263,2.32471904109602,poland,poland,2015.27802068493,2017.60273972603
26024,26025,0.26267,poland,poland,2015.27802068493,2015.54069068493
23972,10208,2.21511000000013,other,other,2015.27804068493,2017.49315068493
23972,10209,2.21511000000013,other,other,2015.27804068493,2017.49315068493
13838,84,3.21450000000014,other,other,2015.27865068493,2018.49315068493
13838,85,5.21588483419428,other,other,2015.27865068493,2020.49453551913
